WBID,name,type,OC,OC_num,MC,MC_num,RBD,RBD_num
GB106039023600,"Mill Brook and Bradfords Brook system,  Wallingford",River,South Chilterns,3412,Thames and South Chilterns,3098,Thames,6
GB106039030400,"Dorton, Chearsley and Waddesdon Brooks",River,Thame,3459,Thames and South Chilterns,3098,Thames,6
GB106039030410,Thame upstream of Aylesbury,River,Thame,3459,Thames and South Chilterns,3098,Thames,6
GB106039030270,Scotsgrove Brook (upstream Kingsey Cuttle Brook),River,Thame,3459,Thames and South Chilterns,3098,Thames,6
GB106039030240,Thame (Scotsgrove Brook to Thames),River,Thame,3459,Thames and South Chilterns,3098,Thames,6
GB106039023820,Baldon Brook (South of Oxford),River,Thame,3459,Thames and South Chilterns,3098,Thames,6
GB106039023850,Chinor Brook and Sydenham Brook,River,Thame,3459,Thames and South Chilterns,3098,Thames,6
GB106039030290,Peppershill and Shabbington Brooks,River,Thame,3459,Thames and South Chilterns,3098,Thames,6
GB106039030380,Bear Brook and Wendover Brook,River,Thame,3459,Thames and South Chilterns,3098,Thames,6
GB106039030340,Worminghall Brook and tributaries,River,Thame,3459,Thames and South Chilterns,3098,Thames,6
GB106039023780,Haseley Brook,River,Thame,3459,Thames and South Chilterns,3098,Thames,6
GB106039030320,Stoke Brook Aylesbury,River,Thame,3459,Thames and South Chilterns,3098,Thames,6
GB106039030370,Thame (Aylesbury to Scotsgrove Brook),River,Thame,3459,Thames and South Chilterns,3098,Thames,6
GB106039023830,Latchford Brook at Tetsworth,River,Thame,3459,Thames and South Chilterns,3098,Thames,6
GB106039030360,Holton Brook and tributaries,River,Thame,3459,Thames and South Chilterns,3098,Thames,6
GB106039023840,Cuttle Brook,River,Thame,3459,Thames and South Chilterns,3098,Thames,6
GB106039030430,Hardwick Brook (Source to Thame),River,Thame,3459,Thames and South Chilterns,3098,Thames,6
GB106039023750,Lewknor Brook,River,Thame,3459,Thames and South Chilterns,3098,Thames,6
GB106039030420,"Fleet Marston Brook, Denham Brook,  Pitchcott Brook west",River,Thame,3459,Thames and South Chilterns,3098,Thames,6
GB106039030200,Kingsey Cuttle Brook and tributaries at Thame,River,Thame,3459,Thames and South Chilterns,3098,Thames,6
GB106039023740,Chalgrove Brook,River,Thame,3459,Thames and South Chilterns,3098,Thames,6
GB106040024150,Lower Cray,River,Cray and Shuttle,3113,Darent and Cray,3023,Thames,6
GB106040024210,Shuttle,River,Cray and Shuttle,3113,Darent and Cray,3023,Thames,6
GB106040023990,Upper Cray,River,Cray and Shuttle,3113,Darent and Cray,3023,Thames,6
GB106040024222,Middle and Lower Darent,River,Darent,3121,Darent and Cray,3023,Thames,6
GB106040024221,Upper Darent,River,Darent,3121,Darent and Cray,3023,Thames,6
GB106039017640,Wandle (Carshalton Branch at Carshalton),River,Wandle,3514,London,3049,Thames,6
GB106039023460,Wandle (Croydon to Wandsworth) and the R. Gra,River,Wandle,3514,London,3049,Thames,6
GB30642614,Kempton Park East Reservoir,Lake,Crane Rivers and Lakes,3112,London,3049,Thames,6
GB106039023030,Crane,River,Crane Rivers and Lakes,3112,London,3049,Thames,6
GB106039023051,Yeading Brook,River,Crane Rivers and Lakes,3112,London,3049,Thames,6
GB106039023451,Portlane Brook,River,Crane Rivers and Lakes,3112,London,3049,Thames,6
GB106039022850,Beverley Brook (Motspur Park to Thames) and Pyl Brook at West Barnes,River,Beverley Brook,3032,London,3049,Thames,6
GB106039023500,Marsh Dykes (Woolwich),River,Marsh Dykes,3298,London,3049,Thames,6
GB106039023290,Quaggy,River,Ravensbourne,3369,London,3049,Thames,6
GB106039023250,Pool River,River,Ravensbourne,3369,London,3049,Thames,6
GB106039023270,Ravensbourne (Catford to Deptford),River,Ravensbourne,3369,London,3049,Thames,6
GB106039023260,Ravensbourne (Keston to Catford),River,Ravensbourne,3369,London,3049,Thames,6
GB106039022940,Wealdstone Brook,River,Brent Rivers and Lakes,3044,London,3049,Thames,6
GB106039022970,Silk Stream and Edgware Brook,River,Brent Rivers and Lakes,3044,London,3049,Thames,6
GB106039023590,Lower Brent,River,Brent Rivers and Lakes,3044,London,3049,Thames,6
GB106039022980,Dollis Brook and Upper Brent,River,Brent Rivers and Lakes,3044,London,3049,Thames,6
GB30641796,Bentley Priory,Lake,Brent Rivers and Lakes,3044,London,3049,Thames,6
GB30641690,Welsh Harp,Lake,Brent Rivers and Lakes,3044,London,3049,Thames,6
GB106038077852,Lee (Tottenham Locks to Bow Locks/Three Mills Locks),River,Lower Lee Rivers and Lakes,3275,London,3049,Thames,6
GB30641523,King Georges Reservoir,Lake,Lower Lee Rivers and Lakes,3275,London,3049,Thames,6
GB30641198,North Metropolitan pit,Lake,Lower Lee Rivers and Lakes,3275,London,3049,Thames,6
GB106038077851,Lea Navigation (Fieldes Weir to Enfield Lock),River,Lower Lee Rivers and Lakes,3275,London,3049,Thames,6
GB106038027940,Pymmes Brook upstream Salmon Brook confluence,River,Lower Lee Rivers and Lakes,3275,London,3049,Thames,6
GB30641193,Seventy Acres,Lake,Lower Lee Rivers and Lakes,3275,London,3049,Thames,6
GB106038027910,Pymmes and Salmon Brooks - Deephams STW to Tottenham Locks,River,Lower Lee Rivers and Lakes,3275,London,3049,Thames,6
GB30641313,Bowyers Water,Lake,Lower Lee Rivers and Lakes,3275,London,3049,Thames,6
GB30641659,William Girling Reservoir,Lake,Lower Lee Rivers and Lakes,3275,London,3049,Thames,6
GB30641975,Stoke Newington East Reservoir,Lake,Lower Lee Rivers and Lakes,3275,London,3049,Thames,6
GB30647003,Banbury Reservoir,Lake,Lower Lee Rivers and Lakes,3275,London,3049,Thames,6
GB106038027960,Salmon Brook upstream Deephams STW,River,Lower Lee Rivers and Lakes,3275,London,3049,Thames,6
GB30641939,Warwick Reservoir East,Lake,Lower Lee Rivers and Lakes,3275,London,3049,Thames,6
GB106038033210,Nazeing Brook,River,Lower Lee Rivers and Lakes,3275,London,3049,Thames,6
GB106038033190,Cobbins Brook,River,Lower Lee Rivers and Lakes,3275,London,3049,Thames,6
GB30641956,Warwick Reservoir West,Lake,Lower Lee Rivers and Lakes,3275,London,3049,Thames,6
GB30641274,Cheshunt Lake,Lake,Lower Lee Rivers and Lakes,3275,London,3049,Thames,6
GB106038027920,Moselle Brook,River,Lower Lee Rivers and Lakes,3275,London,3049,Thames,6
GB30641865,Lockwood Reservoir,Lake,Lower Lee Rivers and Lakes,3275,London,3049,Thames,6
GB106038033200,Small River Lee (and tributaries),River,Lower Lee Rivers and Lakes,3275,London,3049,Thames,6
GB106038027930,Ching Brook,River,Lower Lee Rivers and Lakes,3275,London,3049,Thames,6
GB106038027950,Lea Navigation Enfield Lock to Tottenham Locks,River,Lower Lee Rivers and Lakes,3275,London,3049,Thames,6
GB106038033180,Turkey Brook and Cuffley Brook,River,Lower Lee Rivers and Lakes,3275,London,3049,Thames,6
GB30641900,Low Maynard Reservoir,Lake,Lower Lee Rivers and Lakes,3275,London,3049,Thames,6
GB30641922,Walthamstow Reservoir No 4,Lake,Lower Lee Rivers and Lakes,3275,London,3049,Thames,6
GB30641884,High Maynard Reservoir,Lake,Lower Lee Rivers and Lakes,3275,London,3049,Thames,6
GB30641924,Walthamstow Reservoir No 1,Lake,Lower Lee Rivers and Lakes,3275,London,3049,Thames,6
GB106039017440,Hogsmill,River,Hogsmill,3224,London,3049,Thames,6
GB30643125,Epsom Stew Pond,Lake,Hogsmill,3224,London,3049,Thames,6
GB106037033490,Higher Laver Brook,River,"Roding, Beam and Ingrebourne",3383,"Roding, Beam and Ingrebourne",3071,Thames,6
GB106037028140,Gores Brook,River,"Roding, Beam and Ingrebourne",3383,"Roding, Beam and Ingrebourne",3071,Thames,6
GB106037028090,Southall Sewer and Runningwater Brook,River,"Roding, Beam and Ingrebourne",3383,"Roding, Beam and Ingrebourne",3071,Thames,6
GB106037033481,Cripsey Brook,River,"Roding, Beam and Ingrebourne",3383,"Roding, Beam and Ingrebourne",3071,Thames,6
GB106037028130,Ingrebourne,River,"Roding, Beam and Ingrebourne",3383,"Roding, Beam and Ingrebourne",3071,Thames,6
GB106037028181,Lower Roding (Loughton to Thames),River,"Roding, Beam and Ingrebourne",3383,"Roding, Beam and Ingrebourne",3071,Thames,6
GB106037028150,Brookhouse Brook,River,"Roding, Beam and Ingrebourne",3383,"Roding, Beam and Ingrebourne",3071,Thames,6
GB106037028120,Rom (Bourne Brook to Ravensbourne),River,"Roding, Beam and Ingrebourne",3383,"Roding, Beam and Ingrebourne",3071,Thames,6
GB106037028182,Lower Roding (Cripsey Bk to Loughton),River,"Roding, Beam and Ingrebourne",3383,"Roding, Beam and Ingrebourne",3071,Thames,6
GB106037028100,Beam and Ravensbourne,River,"Roding, Beam and Ingrebourne",3383,"Roding, Beam and Ingrebourne",3071,Thames,6
GB106037033500,Upper Roding (to Cripsey Brook),River,"Roding, Beam and Ingrebourne",3383,"Roding, Beam and Ingrebourne",3071,Thames,6
GB106037028170,Seven Kings Water,River,"Roding, Beam and Ingrebourne",3383,"Roding, Beam and Ingrebourne",3071,Thames,6
GB106037028171,Mayes Brook,River,"Roding, Beam and Ingrebourne",3383,"Roding, Beam and Ingrebourne",3071,Thames,6
GB806100092,Brent Feeder Canal,SurfaceWaterTransfer,Brent Canals and Surface Water Transfers,2004,Thames AWB,2010,Thames,6
GB70610078,"Grand Union Canal, Uxbridge to Hanwell Locks, Slough Arm, Paddington Arm",Canal,Brent Canals and Surface Water Transfers,2004,Thames AWB,2010,Thames,6
GB70610183,"Grand Union Canal, Wendover Arm (disused)",Canal,Thame Canals,2063,Thames AWB,2010,Thames,6
GB806100111,New River,SurfaceWaterTransfer,Lower Lee Canals and Surface Water Transfers,2033,Thames AWB,2010,Thames,6
GB70610510,"Regents Canal, lower section",Canal,Lower Lee Canals and Surface Water Transfers,2033,Thames AWB,2010,Thames,6
GB70610197,"Oxford Canal, summit to Aynho",Canal,Cherwell Canals and Surface Water Transfers,2008,Thames AWB,2010,Thames,6
GB70610542,"Oxford Canal, Thrupp to Thames",Canal,Cherwell Canals and Surface Water Transfers,2008,Thames AWB,2010,Thames,6
GB70610198,"Oxford Canal, Aynho to Thrupp",Canal,Cherwell Canals and Surface Water Transfers,2008,Thames AWB,2010,Thames,6
GB806100002,Boddington Feeder (Oxford Canal),SurfaceWaterTransfer,Cherwell Canals and Surface Water Transfers,2008,Thames AWB,2010,Thames,6
GB70610180,"Kennet and Avon Canal, Copse Lock to Reading",Canal,Kennet Canals,2030,Thames AWB,2010,Thames,6
GB70610181,"Kennet and Avon Canal, summit to Copse Lock",Canal,Kennet Canals,2030,Thames AWB,2010,Thames,6
GB806100108,Upper Duke of Northumberland's River,SurfaceWaterTransfer,Crane Surface Water Transfers,2011,Thames AWB,2010,Thames,6
GB806100095,Lower Duke of Northumberland's River,SurfaceWaterTransfer,Crane Surface Water Transfers,2011,Thames AWB,2010,Thames,6
GB806100109,Longford River,SurfaceWaterTransfer,Crane Surface Water Transfers,2011,Thames AWB,2010,Thames,6
GB70610019,Basingstoke Canal,Canal,Loddon Canals,2032,Thames AWB,2010,Thames,6
GB806100325,Jubilee River,SurfaceWaterTransfer,Lower Thames Surface Water Transfers,2034,Thames AWB,2010,Thames,6
GB806100096,King George VI Reservoir water transfer,SurfaceWaterTransfer,Colne Canals and Surface Water Transfers,2010,Thames AWB,2010,Thames,6
GB70610185,"Grand Union Canal, Berkhamstead to Maple Lodge (RIvers Bulbourne, Gade and Colne)",Canal,Colne Canals and Surface Water Transfers,2010,Thames AWB,2010,Thames,6
GB70610252,"Grand Union Canal, Maple Lodge to Uxbridge (Rivers Colne and Chess plus canal)",Canal,Colne Canals and Surface Water Transfers,2010,Thames AWB,2010,Thames,6
GB70610184,"Grand Union Canal, Tring summit to Berkhamstead",Canal,Colne Canals and Surface Water Transfers,2010,Thames AWB,2010,Thames,6
GB70610182,"Grand Union Canal, Tring summit",Canal,Colne Canals and Surface Water Transfers,2010,Thames AWB,2010,Thames,6
GB106037028070,Mardyke (East Tributary),River,Mardyke,3297,South Essex,3084,Thames,6
GB106037028200,Mardyke,River,Mardyke,3297,South Essex,3084,Thames,6
GB106037028080,Mardyke (West Tributary),River,Mardyke,3297,South Essex,3084,Thames,6
GB106040018560,White Drain,River,White Drain and Lakes,3537,North Kent,3063,Thames,6
GB30642956,"Murston Lakes, angling lakes",Lake,White Drain and Lakes,3537,North Kent,3063,Thames,6
GB107042016420,Lavant (Hants),River,East Hampshire Rivers,3157,East Hampshire,3034,South East,7
GB107042016360,Wallington below Southwick,River,East Hampshire Rivers,3157,East Hampshire,3034,South East,7
GB107042016370,Hermitage Stream,River,East Hampshire Rivers,3157,East Hampshire,3034,South East,7
GB107042011370,Alver,River,East Hampshire Rivers,3157,East Hampshire,3034,South East,7
GB107042016260,Moors Stream,River,East Hampshire Rivers,3157,East Hampshire,3034,South East,7
GB107042016280,Upper Hamble,River,East Hampshire Rivers,3157,East Hampshire,3034,South East,7
GB107042016350,Upper Wallington,River,East Hampshire Rivers,3157,East Hampshire,3034,South East,7
GB107042016250,Main River Hamble,River,East Hampshire Rivers,3157,East Hampshire,3034,South East,7
GB107042016640,Meon,River,East Hampshire Rivers,3157,East Hampshire,3034,South East,7
GB107042016270,Horton Heath Stream,River,East Hampshire Rivers,3157,East Hampshire,3034,South East,7
GB107042016400,Potwell Trib,River,East Hampshire Rivers,3157,East Hampshire,3034,South East,7
GB30745606,Titchfield Haven,Lake,East Hampshire Rivers,3157,East Hampshire,3034,South East,7
GB107041011940,Teville Stream,River,Teville,3458,Adur and Ouse,3000,South East,7
GB107041012560,Ouse between Isfield and Coast,River,Upper Ouse,3498,Adur and Ouse,3000,South East,7
GB107041012970,Tickerage Stream,River,Upper Ouse,3498,Adur and Ouse,3000,South East,7
GB107041012950,Iron River,River,Upper Ouse,3498,Adur and Ouse,3000,South East,7
GB107041012590,Little Horsted Stream,River,Upper Ouse,3498,Adur and Ouse,3000,South East,7
GB107041012720,Ouse Ardingly to confluence with Scrase Brk,River,Upper Ouse,3498,Adur and Ouse,3000,South East,7
GB107041012730,Ouse from Slaugham to Ardingly Resevoir,River,Upper Ouse,3498,Adur and Ouse,3000,South East,7
GB107041012740,Cockhaise Brook,River,Upper Ouse,3498,Adur and Ouse,3000,South East,7
GB107041012650,Framfield Stream,River,Upper Ouse,3498,Adur and Ouse,3000,South East,7
GB107041012960,Longford Stream,River,Upper Ouse,3498,Adur and Ouse,3000,South East,7
GB107041012450,Winterbourne Steam at Lewes,River,Upper Ouse,3498,Adur and Ouse,3000,South East,7
GB107041012990,Uck Upstream of Buxted,River,Upper Ouse,3498,Adur and Ouse,3000,South East,7
GB107041012670,Pellingford Brook,River,Upper Ouse,3498,Adur and Ouse,3000,South East,7
GB107041018000,Shell Brook upstream of Ardingly Reservoir,River,Upper Ouse,3498,Adur and Ouse,3000,South East,7
GB107041012570,Bevern Stream,River,Upper Ouse,3498,Adur and Ouse,3000,South East,7
GB107041012680,Scrase Bridge Stream at Haywards Heath,River,Upper Ouse,3498,Adur and Ouse,3000,South East,7
GB30744533,Ardingly Reservoir,Lake,Upper Ouse,3498,Adur and Ouse,3000,South East,7
GB107041013080,Iford Marshes,River,Upper Ouse,3498,Adur and Ouse,3000,South East,7
GB107041012710,Middle Ouse,River,Upper Ouse,3498,Adur and Ouse,3000,South East,7
GB107041012660,Uck at Uckfield,River,Upper Ouse,3498,Adur and Ouse,3000,South East,7
GB107041012711,Searless Lake Stream,River,Upper Ouse,3498,Adur and Ouse,3000,South East,7
GB107041012700,Tributary of River Uck north of Uckfield,River,Upper Ouse,3498,Adur and Ouse,3000,South East,7
GB107041012641,Uck (Ridgewood Stream to Ishurst),River,Upper Ouse,3498,Adur and Ouse,3000,South East,7
GB107041012510,Glynde Reach,River,Upper Ouse,3498,Adur and Ouse,3000,South East,7
GB107041012980,Shortbridge Stream,River,Upper Ouse,3498,Adur and Ouse,3000,South East,7
GB107041012630,Ridgewood Stream,River,Upper Ouse,3498,Adur and Ouse,3000,South East,7
GB107041013000,Sheffield Park Stream,River,Upper Ouse,3498,Adur and Ouse,3000,South East,7
GB107041012220,Adur (Burgess Hill),River,Upper Adur,3483,Adur and Ouse,3000,South East,7
GB107041012280,Blakes Gill,River,Upper Adur,3483,Adur and Ouse,3000,South East,7
GB107041012200,Adur (Lockbridge),River,Upper Adur,3483,Adur and Ouse,3000,South East,7
GB107041012250,Bolney Sewer,River,Upper Adur,3483,Adur and Ouse,3000,South East,7
GB107041012150,Herrings Stream,River,Upper Adur,3483,Adur and Ouse,3000,South East,7
GB107041012160,Adur (Lancing brook),River,Upper Adur,3483,Adur and Ouse,3000,South East,7
GB107041012210,Adur East (Goddards Green),River,Upper Adur,3483,Adur and Ouse,3000,South East,7
GB107041012120,Honeybridge Stream,River,Upper Adur,3483,Adur and Ouse,3000,South East,7
GB107041012900,Adur East (Sakeham),River,Upper Adur,3483,Adur and Ouse,3000,South East,7
GB107041012170,Adur (Knepp),River,Upper Adur,3483,Adur and Ouse,3000,South East,7
GB107041012180,Adur (East),River,Upper Adur,3483,Adur and Ouse,3000,South East,7
GB107041012290,Adur West,River,Upper Adur,3483,Adur and Ouse,3000,South East,7
GB107041012260,Cowfold Stream,River,Upper Adur,3483,Adur and Ouse,3000,South East,7
GB107041012110,Chess Stream,River,Upper Adur,3483,Adur and Ouse,3000,South East,7
GB107041012270,Knepp Mill Stream,River,Upper Adur,3483,Adur and Ouse,3000,South East,7
GB107041012240,Copyhold Stream,River,Upper Adur,3483,Adur and Ouse,3000,South East,7
GB107041012060,Woodsmill Stream,River,Upper Adur,3483,Adur and Ouse,3000,South East,7
GB107041012040,Black Sewer,River,Upper Adur,3483,Adur and Ouse,3000,South East,7
GB107041012190,Adur (Hammer pond),River,Upper Adur,3483,Adur and Ouse,3000,South East,7
GB540704116000,ADUR,Transitional,Lower Adur,3264,South East TraC,3082,South East,7
GB610070074000,Great Deep,Coastal,Western Streams TraCs,3535,South East TraC,3082,South East,7
GB560704117300,Pagham Lagoon,Transitional,Western Streams TraCs,3535,South East TraC,3082,South East,7
GB580705210000,CHICHESTER HARBOUR,Transitional,Western Streams TraCs,3535,South East TraC,3082,South East,7
GB570704700000,PAGHAM HARBOUR,Transitional,Western Streams TraCs,3535,South East TraC,3082,South East,7
GB650705150000,Solent,Coastal,Solent,3409,South East TraC,3082,South East,7
GB540704104900,OUSE,Transitional,Lower Ouse,3279,South East TraC,3082,South East,7
GB520704202100,LYMINGTON,Transitional,Lymington Beaulieu Estuaries,3293,South East TraC,3082,South East,7
GB520704201400,BEAULIEU RIVER,Transitional,Lymington Beaulieu Estuaries,3293,South East TraC,3082,South East,7
GB650704510000,Kent North,Coastal,East Kent Coast,3159,South East TraC,3082,South East,7
GB640604640000,Thames Coastal South,Coastal,East Kent Coast,3159,South East TraC,3082,South East,7
GB520704004700,STOUR (KENT),Transitional,East Kent Coast,3159,South East TraC,3082,South East,7
GB640704540001,Kent South,Coastal,East Kent Coast,3159,South East TraC,3082,South East,7
GB640604290000,Whitstable Bay,Coastal,East Kent Coast,3159,South East TraC,3082,South East,7
GB650705530000,Isle of Wight East,Coastal,Isle of Wight TraCs,3236,South East TraC,3082,South East,7
GB520710101600,MEDINA,Transitional,Isle of Wight TraCs,3236,South East TraC,3082,South East,7
GB560710116900,Old Mill Ponds,Transitional,Isle of Wight TraCs,3236,South East TraC,3082,South East,7
GB520710101700,NEWTOWN RIVER,Transitional,Isle of Wight TraCs,3236,South East TraC,3082,South East,7
GB520710101800,WESTERN YAR,Transitional,Isle of Wight TraCs,3236,South East TraC,3082,South East,7
GB520710102000,EASTERN YAR,Transitional,Isle of Wight TraCs,3236,South East TraC,3082,South East,7
GB520710101900,WOOTTON CREEK,Transitional,Isle of Wight TraCs,3236,South East TraC,3082,South East,7
